10650612	You wore me out.	11270828	Bạn làm tôi mệt quá.
11270832	I think you broke my bed.	11270836	Tôi nghĩ bạn đã làm gãy giường tôi rồi.
7183796	Tom admits that he often cries.	11270837	Tom thừa nhận rằng anh ấy hay khóc.
8076865	Tom doesn't know how to make pizza.	11270839	Tom không biết cách làm pizza.
9314734	Why does caffeine help headaches?	11270854	Tại sao caffeine giúp giảm đau đầu?
66645	No student is allowed to enter the room.	11270860	Không học sinh nào được phép vào căn phòng.
9231731	That's my motto.	11270871	Đó là phương châm của tôi.
9231731	That's my motto.	11270872	Đó là khẩu hiệu của tôi.
311195	She was pleased to see the results.	11270886	Cô ấy đã hài lòng khi nhìn thấy những kết quả.
6126455	Why should Tom help Mary do that?	11270893	Tại sao Tom nên giúp Mary làm điều đó?
11271543	I'm reading his autobiography.	11271545	Tôi đang đọc cuốn tự truyện của ông ấy.
1418891	Many people envy Tom's success.	11271551	Nhiều người ghen tị với sự thành công của Tom.
2782486	It hardly ever snows here in the winter.	11271556	Hầu như không bao giờ có tuyết rơi ở đây vào mùa đông.
6262924	I finally managed to do that.	11271558	Cuối cùng tôi đã xoay xở làm được điều đó.
11271561	I finally managed to escape.	11271564	Tôi cuối cùng đã xoay xở trốn thoát được.
1992074	I missed my family, so I went back.	11271570	Tôi nhớ gia đình mình, vì vậy nên tôi đã quay trở lại.
7228919	I don't think that Tom was shocked.	11271571	Tôi không nghĩ rằng Tom đã bị sốc.
11271582	We put up at a small hotel after the party last night.	11271585	Chúng tôi đã ở qua đêm tại một khách sạn nhỏ sau bữa tiệc tối qua.
11271589	The team put up a great performance at the show last night.	11271590	Nhóm đã thể hiện một màn trình diễn tuyệt vời tại buổi biểu diễn tối qua.
11271600	The teacher puts up an argument about pollution for the students.	11271601	Cô giáo đưa ra một cuộc tranh luận về sự ô nhiễm cho các học sinh.
11271604	We want to put you up for team leader.	11271605	Chúng tôi muốn đưa bạn lên làm trưởng nhóm.
11271613	You should put your hand up to ask the teacher a question.	11271614	Bạn nên giơ tay lên để hỏi giáo viên một câu hỏi.
11271610	Tell him your father's a policeman.	11271617	Hãy nói với anh ta rằng bố của bạn là một cảnh sát.
11271620	Is your father a priest?	11271624	Cha của bạn là một linh mục phải không?
7117514	Tom decided not to go there.	11273097	Tom đã quyết định không đi đến đó.
7198272	It isn't far from here to there.	11273101	Từ đây đến đó không xa.
7228450	I don't think that Tom would deny it.	11273102	Tôi không nghĩ rằng Tom sẽ từ chối nó.
4015884	What do you need a doctor for?	11273104	Bạn cần bác sĩ để làm gì?
70314	Are you satisfied with your job?	11273262	Bạn có hài lòng với công việc của mình không?
11273270	The movie was boring so I slept.	11273274	Bộ phim tẻ nhạt quá nên tôi đã ngủ thiếp đi.
11273277	The butcher packs the meat in paper.	11273279	Người bán thịt gói thịt trong giấy.
11273288	I read the newspaper with my coffee every morning.	11273292	Tôi đọc báo với cà phê của mình mỗi sáng.
5649273	I read the newspaper every day.	11273296	Tôi đọc báo mỗi ngày.
5821422	I read the newspaper every day when I was in college.	11273302	Tôi đọc báo mỗi ngày hồi tôi còn học cao đẳng.
1079842	I'm reading the newspaper.	11273310	Tôi đang đọc báo.
7888669	I'll read the newspaper.	11273317	Tôi sẽ đọc báo.
11273325	Past exam papers are available in the library.	11273326	Các bài thi trước có sẵn trong thư viện.
11273331	He was in a deep sleep and couldn't be woken.	11273333	Anh ấy đã ngủ say và không thể đánh thức dậy được.
11273336	The plane up in the sky looks very small.	11273338	Chiếc máy bay ở trên trời trông rất nhỏ.
11273343	She wants to cut her long hair short.	11273345	Cô ấy muốn cắt ngắn mái tóc dài của mình.
11273350	I gave him a cake on his birthday.	11273351	Tôi đã tặng anh ấy một chiếc bánh ngọt vào sinh nhật của anh ấy.
11273356	The price of diamond is very expensive.	11273359	Giá kim cương rất đắt.
11273389	I had a nice dream when I slept last night.	11273390	Tôi đã có một giấc mơ đẹp khi tôi ngủ đêm qua.
11273395	I want to drink some water because I'm thirsty.	11273397	Tôi muốn uống một ít nước vì tôi khát.
11273402	The program had been studied in detail.	11273404	Chương trình đã được nghiên cứu chi tiết.
11273410	I want time to study this contract thoroughly before signing it.	11273411	Tôi muốn có thời gian để nghiên cứu hợp đồng này kỹ lưỡng trước khi ký nó.
11273416	When you live in a country, you soon pick up the language.	11273420	Khi bạn sống ở một quốc gia, bạn sẽ sớm tiếp thu được ngôn ngữ đó.
11273426	Next term we will study plants and how they grow.	11273428	Kỳ tới chúng ta sẽ nghiên cứu thực vật và cách chúng phát triển.
11273434	The secretary keeps the minutes of the meeting.	11273436	Người thư ký giữ biên bản của cuộc họp.
11273440	It's difficult for babies to say long words.	11273441	Điều khó khăn với các em bé là nói những từ dài.
11273440	It's difficult for babies to say long words.	11273442	Các em bé rất khó nói những từ dài.
11273443	My foot hurts because I stepped on the glass.	11273444	Bàn chân tôi bị đau vì tôi đã giẫm phải kính.
11273445	The box is a little more than one foot wide.	11273446	Cái hộp rộng hơn một foot một chút.
11273447	The President will address the nation on Tuesday.	11273448	Tổng thống sẽ phát biểu trước toàn quốc vào thứ Ba.
11273449	King Charles III addressed the nation for first time after Queen's death.	11273450	Vua Charles III đã phát biểu lần đầu trước toàn quốc sau cái chết của Nữ hoàng.
11273452	He will address Parliament for the first time tomorrow.	11273453	Ông ấy sẽ phát biểu lần đầu trước Quốc hội vào ngày mai.
11273454	What did King Charles III say in his speech?	11273455	Vua Charles III đã nói gì trong bài phát biểu của mình?
11273456	The King's address to the nation was moved.	11273457	Phát biểu của nhà vua trước toàn quốc đã được chuyển đi.
11273459	The statue was moved to this church.	11273460	Bức tượng đã được chuyển đến nhà thờ này.
11273462	Someone had put up a notice about new parking rules.	11273463	Ai đó đã đưa ra một thông báo về các quy tắc đỗ xe mới.
11273464	The police need more information to catch the thief.	11273465	Cảnh sát cần thêm thông tin để bắt được tên trộm.
11273466	The teacher wrote a math problem on the board.	11273467	Giáo viên đã viết một bài toán lên bảng.
11273468	There is a big park next to my house.	11273469	Có một công viên lớn kế bên nhà tôi.
11273470	The sky was dark and cloudy last night.	11273471	Bầu trời tối và đầy mây vào đêm qua.
6266433	I have time to do that now.	11274305	Tôi có thời gian để bây giờ làm việc đó.
9547037	I thought we wouldn't see each other again today.	11274314	Tôi tưởng hôm nay chúng ta sẽ không gặp lại nhau nữa.
313069	She was unconscious of her mistake.	11274322	Cô ấy đã không ý thức được sai lầm của mình.
247538	Our city is getting bigger and bigger.	11274328	Thành phố của chúng tôi đang ngày càng lớn hơn.
3819129	It'll be tough.	11274330	Nó sẽ khó khăn đấy.
11274332	He died from tuberculosis.	11274333	Anh ấy đã chết vì bệnh lao.
60278	Please explain this sentence to me.	11274338	Làm ơn giải thích câu này cho tôi.
1177578	Tom hasn't finished yet.	11274341	Tom vẫn chưa xong.
3737765	What did you put in the coffee?	11274343	Bạn đã bỏ gì vào cà phê vậy?
6002305	I'm so sick of hearing you complaining all the time.	11274363	Tôi quá phát ngán nghe thấy bạn lúc nào cũng phàn nàn rồi.
3826883	Maybe I can do it again.	11274369	Có lẽ tôi có thể làm lại nó một lần nữa.
2276031	I don't have an appointment.	11274374	Tôi không có hẹn trước.
11274377	I'm going to talk about statistics today.	11274378	Hôm nay tôi sẽ nói về số liệu thống kê.
11274384	I don't remember the statistics.	11274386	Tôi không nhớ các số liệu thống kê.
11274395	Statistics show that women live longer than men.	11274403	Thống kê cho thấy phụ nữ sống lâu hơn nam giới.
11274415	According to official statistics, the Japanese work longer hours than workers in most other industrialized countries.	11274420	Theo thống kê chính thức, người Nhật làm việc nhiều giờ hơn những người làm ở hầu hết các nước công nghiệp hóa khác.
287564	I don't know what to do about his shoplifting.	11274428	Tôi không biết phải làm gì với hành vi trộm cắp vặt cửa hàng của anh ta.
442538	Take a deep breath.	11275820	Hít một hơi thật sâu nào.
275126	The sun gives us light and heat.	11275823	Mặt trời cho chúng ta ánh sáng và nhiệt độ.
11275824	The sun gives us light.	11275825	Mặt trời cho chúng ta ánh sáng.
11275827	Everyone has different looks.	11275828	Mỗi người đều có ngoại hình khác nhau.
11275829	Picasso was a great artist.	11275830	Picasso là một họa sĩ vĩ đại.
6107107	There are 24 hours in a day, 60 minutes in an hour, and 60 seconds in a minute.	11275833	Có 24 giờ trong một ngày, 60 phút trong một giờ và 60 giây trong một phút.
11275836	Ho Chi Minh is a big city in Vietnam.	11275837	Hồ Chí Minh là một thành phố lớn ở Việt Nam.
11275838	I enjoy watching movies in my free time.	11275839	Tôi thích xem phim vào thời gian rảnh.
11275841	I like to watch Korean dramas on TV.	11275842	Tôi thích xem phim truyền hình Hàn Quốc trên tivi.
11275844	Give us your house address.	11275845	Hãy cho chúng tôi địa chỉ nhà của bạn.
11275846	I'm glad you noticed that.	11275847	Tôi rất vui vì bạn đã nhận thấy điều đó.
11275846	I'm glad you noticed that.	11275848	Tôi rất vui vì bạn đã chú ý đến được điều đó.
7088595	The chicken is cooked.	11275850	Gà đã chín.
11275851	The chicken is fully cooked.	11275852	Thịt gà đã chín hoàn toàn.
11275853	The chicken is cooking in the oven.	11275854	Gà đang được nấu trong lò.
11275855	Your chicken may need to be cooked a bit longer.	11275856	Gà của bạn có lẽ cần được nấu lâu hơn một chút nữa.
7163918	I own some property in Australia.	11276009	Tôi sở hữu một số tài sản ở Úc.
11276015	He's an excellent cook.	11276017	Anh ấy là một đầu bếp xuất sắc.
11276016	Let's park outside.	11276018	Chúng ta hãy đậu xe bên ngoài.
11276019	The singer has a very nice voice.	11276020	Người ca sĩ có một giọng hát rất hay.
11276021	A farm often has cows and chickens.	11276022	Một trang trại thường có bò và gà.
11276023	How many cows and chickens are there?	11276024	Có bao nhiêu con bò và gà?
11276025	How are cows and chickens useful to us?	11276027	Bò và gà có hữu ích gì đối với chúng ta?
1863232	Cows give us milk and chickens give us eggs.	11276032	Bò cho chúng ta sữa và gà cho chúng ta trứng.
11276036	This farm raises cows and chickens.	11276038	Trang trại này chăn nuôi bò và gà.
11276040	I'll build a house, raise some cows, horses and sheep.	11276041	Tôi sẽ xây nhà, nuôi vài con bò, ngựa và cừu.
11276043	They farm sugarcane.	11276044	Họ trồng mía.
11276046	The weather is sunny and nice today.	11276047	Hôm nay thời tiết nắng đẹp.
11276049	She's a very special friend to me.	11276050	Cô ấy là một người bạn rất đặc biệt đối với tôi.
11276056	There are many flowers in spring.	11276057	Có nhiều hoa vào mùa xuân.
11276058	He has planted many beautiful flowers in his garden.	11276059	Anh ấy đã trồng nhiều loài hoa đẹp trong khu vườn của mình.
11276061	My mother is old but she looks very young.	11276062	Mẹ tôi đã già nhưng trông bà còn rất trẻ.
11276063	The intelligent baby can speak and count.	11276064	Em bé thông minh có thể nói và đếm.
11276065	The bride is wearing a white wedding dress.	11276066	Cô dâu đang mặc một chiếc váy cưới màu trắng.
11276068	The song perfectly describes the feeling of falling in love with someone that you shouldn't.	11276069	Bài hát mô tả hoàn hảo cảm giác yêu một người mà bạn không nên yêu.
11276060	My wife is always telling me that I'm a bad husband.	11276070	Vợ tôi luôn nói với tôi rằng tôi là một người chồng tồi.
11276485	I can't see you because the room is too dark.	11276486	Tôi không thể nhìn thấy bạn vì căn phòng quá tối.
11276487	We went to see a movie in the evening.	11276488	Chúng tôi đã đi xem một bộ phim vào buổi tối.
250803	Do you see what I mean?	11276493	Bạn có hiểu ý của tôi không?
250803	Do you see what I mean?	11276496	Bạn có hiểu ý tôi là gì không?
250803	Do you see what I mean?	11276500	Bạn hiểu ý tôi nói rồi chứ?
11276584	Learning English is fun.	11276587	Học tiếng Anh thật thú vị.
11276644	I want to buy a new pair of trousers and a shirt.	11276647	Tôi muốn mua một chiếc quần tây dài và một áo sơ mi mới.
11276651	I’ve broken your vase. Will you forgive me?	11276653	Tôi vừa làm vỡ cái bình của bạn mất rồi. Bạn sẽ bỏ qua cho tôi chứ?
11276654	We're going to have to make new trousers and shirts.	11276656	Chúng ta sẽ phải làm những chiếc quần tây dài và áo sơ mi mới.
11276697	Do you like these trousers?	11276702	Bạn có thích chiếc quần tây dài này không?
11276704	I like this pair of trousers.	11276707	Tôi thích chiếc quần tây dài này.
11276709	I like these trousers.	11276707	Tôi thích chiếc quần tây dài này.
11276726	I like these two pairs of trousers.	11276727	Tôi thích hai cái quần tây dài này.
11276729	There's a pair of trousers on your bed.	11276730	Có một chiếc quần tây ở trên giường của bạn.
11276731	These trousers are great! Where did you buy them?	11276732	Quần tây này tuyệt quá! Bạn đã mua nó ở đâu vậy?
11276731	These trousers are great! Where did you buy them?	11276735	Những chiếc quần tây này tuyệt quá! Bạn đã mua chúng ở đâu vậy?
11276739	These yellow trousers are very nice.	11276742	Những chiếc quần tây màu vàng này rất đẹp.
11276739	These yellow trousers are very nice.	11276744	Chiếc quần tây màu vàng này rất đẹp.
11277685	Let’s ask the sales assistant.	11277686	Chúng ta hãy hỏi người bán hàng.
11277685	Let’s ask the sales assistant.	11277688	Chúng ta hãy hỏi trợ lý bán hàng.
11277689	How much are these trousers?	11277690	Chiếc quần tây này giá bao nhiêu?
11277689	How much are these trousers?	11277692	Những cái quần tây này giá bao nhiêu?
11277696	How much are the jeans?	11277698	Chiếc quần jeans bao nhiêu tiền?
11277700	How much are the shoes?	11277702	Đôi giày bao nhiêu tiền?
11277705	How much are the trousers?	11277706	Chiếc quần tây bao nhiêu tiền?
11277707	How much are the sandals?	11277709	Đôi xăng đan bao nhiêu tiền?
1885879	How much is that?	11277713	Cái đó bao nhiêu tiền?
11277716	How much are those?	11277719	Những cái đó bao nhiêu tiền?
11277720	These sandals are very nice.	11277721	Đôi xăng đan này rất đẹp.
11277724	Let’s check their prices.	11277725	Chúng ta hãy kiểm tra giá của chúng.
11277727	Let me check their website.	11277731	Để tôi kiểm tra website của họ xem.
11277735	I had to check their qualifications.	11277736	Tôi đã phải kiểm tra trình độ chuyên môn của họ.
11277737	I'll check their database.	11277738	Tôi sẽ kiểm tra cơ sở dữ liệu của họ.
11277739	I'll call Interpol, check their database.	11277741	Tôi sẽ gọi cho Interpol, kiểm tra cơ sở dữ liệu của họ.
11277742	Check their positions.	11277744	Hãy kiểm tra các vị trí của họ.
11277745	Let's check their security cameras.	11277747	Chúng ta hãy kiểm tra các camera an ninh của họ.
11277749	Check their heart rate.	11277750	Kiểm tra nhịp tim của họ đi.
11277752	Let me check their class schedule.	11277753	Để tôi kiểm tra lịch học của họ.
11277758	Let's check their business records.	11277760	Chúng ta hãy kiểm tra các hồ sơ kinh doanh của họ.
11277758	Let's check their business records.	11277762	Chúng ta hãy kiểm tra các sổ sách kinh doanh của họ.
11277765	Check their workplaces.	11277766	Hãy kiểm tra các nơi làm việc của họ.
11277770	The doctor will have to check their dental records.	11277771	Bác sĩ sẽ phải kiểm tra các hồ sơ nha khoa của họ.
11277774	Check their closet.	11277775	Hãy kiểm tra tủ quần áo của họ.
11277777	Check their nest.	11277779	Hãy kiểm tra tổ của chúng.
11277780	How much are these sandals?	11277781	Đôi xăng đan này bao nhiêu tiền?
11277782	Can I have a look at that pair of jeans over there?	11277783	Tôi có thể xem qua cái quần jeans đó ở đằng kia được không?
436235	How much are they?	11277784	Chúng bao nhiêu tiền?
11277792	How much is the jumper?	11277793	Chiếc áo len bao nhiêu tiền?
11277794	How much is the jacket?	11277795	Chiếc áo khoác bao nhiêu tiền?
11277796	I like these blue jeans.	11277797	Tôi thích chiếc quần jeans màu xanh da trời này.
11277798	How much are those lovely purple trousers?	11277799	Chiếc quần tây màu tím dễ thương này bao nhiêu tiền?
11277957	The food at that restaurant is excellent.	11277960	Đồ ăn ở nhà hàng đó ngon tuyệt.
11277965	That famous actor is in many movies.	11277966	Nam diễn viên nổi tiếng đó có mặt trong nhiều bộ phim.
11277969	She's wearing a necklace on her neck.	11277971	Cô ấy đang đeo một sợi dây chuyền trên cổ.
11277975	She works for a big company.	11277977	Cô ấy làm việc cho một công ty lớn.
11277982	She always sleeps at 11 o'clock in the evening.	11277986	Cô ấy luôn ngủ vào lúc 11 giờ tối.
11277989	She enjoys his company.	11277991	Cô ấy thích nhóm người của anh ấy.
11277993	He works for a software company.	11277995	Anh ấy làm việc cho một công ty phần mềm.
11277997	No smoking is company policy.	11277999	Không hút thuốc là quy định của công ty.
11278000	It was a long trip and I was grateful for his company.	11278001	Nó đã là một chuyến đi dài và tôi rất biết ơn sự đồng hành của anh ấy.
11278003	I enjoy my own company.	11278004	Tôi thích tận hưởng một mình.
11278003	I enjoy my own company.	11278005	Tôi thích ở một mình.
2290427	I didn't realize you had company.	11278007	Tôi đã không nhận ra bạn có bạn đồng hành.
11278012	What is your company's policy?	11278013	Chính sách của công ty bạn là gì?
11278011	She came to stay for a week as company for my mother while I was away.	11278016	Cô ấy đã đến ở lại một tuần bầu bạn với mẹ tôi trong khi tôi đi vắng.
11278019	She's in the National Theatre Company.	11278020	Cô ấy ở trong Đoàn Nhà hát kịch Quốc gia.
11278022	Company policy forbids us from dating clients.	11278024	Quy định công ty cấm chúng tôi hẹn hò với khách hàng.
11278025	Australia is very far from Vietnam.	11278026	Úc ở rất xa Việt Nam.
11278025	Australia is very far from Vietnam.	11278028	Úc cách Việt Nam rất xa.
11278029	She lives in a very big house.	11278031	Cô ấy sống trong một ngôi nhà rất lớn.
11278032	I'm feeling a bit blue today.	11278033	Hôm nay tôi đang cảm thấy hơi buồn.
11278034	Light is the opposite of heavy.	11278035	Nhẹ là sự trái lại của nặng.
11278034	Light is the opposite of heavy.	11278036	Nhẹ đối lập với nặng.
11278034	Light is the opposite of heavy.	11278037	Nhẹ ngược lại với nặng.
10901893	The opposite of "heavy" is "light."	11278038	Đối lập với "nặng" là "nhẹ".
10901893	The opposite of "heavy" is "light."	11278039	Trái ngược với "nặng" là "nhẹ".
240898	The school rules require students to wear school uniforms.	11278041	Nội quy nhà trường bắt buộc các học sinh mặc đồng phục trường.
11278042	Students wear uniforms to school.	11278043	Các học sinh mặc đồng phục đến trường.
11278045	I like to look at the blue ocean.	11278046	Tôi thích ngắm nhìn đại dương xanh.
11278048	She's sitting opposite me.	11278049	Cô ấy đang ngồi đối diện với tôi.
954075	It's dangerous to play with fire.	11278050	Chơi với lửa rất nguy hiểm.
9460199	There're a lot of Japanese restaurants in Hawaii.	11278053	Có rất nhiều nhà hàng Nhật ở Hawaii.
11278054	There is a lot of rubbish on the streets.	11278055	Có rất nhiều rác trên các đường phố.
11278056	I think their ideas are a lot of garbage.	11278057	Tôi nghĩ các ý tưởng của họ rất vớ vẩn.
11278062	There is a lot of garbage around us.	11278064	Có rất nhiều rác xung quanh chúng ta.
11289471	I don't like flat-roofed houses.	11289474	Tôi không thích những ngôi nhà mái bằng.
9795708	Tom managed to drive the car home, even though it had a flat tire.	11289482	Tom đã xoay xở lái được xe hơi về nhà, thậm chí dù nó bị xẹp lốp.
11289487	The car had a flat tire.	11289489	Chiếc xe hơi đã bị xẹp lốp.
11289492	She lives in a flat.	11289494	Cô ấy sống trong một căn hộ.
11201124	She lives alone in a large flat in Paris.	11289497	Cô ấy sống một mình trong một căn hộ lớn ở Paris.
11289503	He said yes to my question.	11289513	Anh ấy đã nói đồng ý với câu hỏi của tôi.
11289517	This is why he said yes to you.	11289521	Đây là lý do vì sao anh ấy nói đồng ý với bạn.
11289526	He's wearing a hat on his head.	11289529	Anh ấy đang đội một cái mũ trên đầu.
11289531	I like to go to the beach in the summer.	11289533	Tôi thích đi đến bãi biển vào mùa hè.
432847	He's an excellent tennis player.	11289545	Anh ấy là một tay vợt tennis xuất sắc.
11289557	Canadian dollar looks different from American dollar.	11289559	Đồng đô la Canada trông khác với đồng đô la Mỹ.
11289563	I'll get some milk at the supermarket.	11289565	Tôi sẽ mua một ít sữa ở siêu thị.
256167	I want to live forever.	11291151	Tôi muốn sống mãi mãi.
2013529	I don't want to live forever.	11291152	Tôi không muốn sống mãi mãi.
3922301	I wouldn't want to disappoint you.	11291155	Tôi đã không muốn làm bạn thất vọng.
2546756	I won't change my mind.	11291157	Tôi sẽ không thay đổi suy nghĩ của mình đâu.
11291158	She refuses to do her homework.	11291159	Cô ấy từ chối làm bài tập về nhà của mình.
11291158	She refuses to do her homework.	11291161	Cô ấy không chịu làm bài tập về nhà.
3071488	This machine won't work.	11291164	Chiếc máy này sẽ không hoạt động đâu.
11291169	I asked my father, but he wouldn’t lend me the money.	11291170	Tôi đã hỏi cha tôi, nhưng ông ấy đã không cho tôi mượn tiền.
11291173	He didn't lend me money.	11291175	Anh ấy đã không cho tôi mượn tiền.
11291176	He refused to lend me money.	11291179	Anh ấy đã từ chối cho tôi mượn tiền.
11291180	This machine wouldn’t work yesterday.	11291181	Cái máy này đã không chịu hoạt động vào ngày hôm qua.
11291188	I wouldn’t come yesterday.	11291190	Hôm qua tôi đã không tới được.
11291193	I refused to come.	11291195	Tôi đã từ chối không đến.
5194598	I wanted my parents to be at my wedding, but they refused to come.	11291197	Tôi đã muốn bố mẹ tôi có mặt tại đám cưới của mình, nhưng họ đã từ chối đến.
11291201	I’ll be careful with the car, I promise.	11291203	Tôi sẽ cẩn thận với chiếc xe hơi, tôi hứa.
11291205	I promise I will not be late tomorrow.	11291207	Tôi hứa tôi sẽ không đến trễ vào ngày mai.
11291210	It’s getting late. If you don’t hurry up, I will leave without you.	11291214	Sắp trễ giờ rồi. Nếu bạn không nhanh lên, tôi sẽ rời đi bỏ bạn lại đấy.
11291217	I will scream.	11291219	Tôi sẽ la lên đấy.
11291222	Don’t touch my digital camera or I’ll hit you.	11291223	Đừng đụng vào máy ảnh kỹ thuật số của tôi hoặc tôi sẽ đánh bạn đấy.
11291263	She talked for three hours on the telephone.	11291268	Cô ấy đã nói chuyện suốt ba tiếng đồng hồ trên điện thoại.
11291273	The mother is angry because the child was very rude.	11291274	Người mẹ nổi giận vì đứa con đã rất vô lễ.
11291314	The gold market is steady.	11291316	Thị trường vàng đang ổn định.
11291324	I went to the market to buy vegetables.	11291326	Tôi đã đi chợ để mua rau.
11291330	This market sells very cheap clothes.	11291332	Chợ này bán quần áo rất rẻ.
11291335	She likes to eat fried rice for dinner.	11291336	Cô ấy thích ăn cơm chiên cho bữa tối.
11291337	She likes to eat pizza.	11291339	Cô ấy thích ăn pizza.
243338	Where shall we eat tonight?	11291340	Tối nay chúng ta sẽ ăn ở đâu?
11291341	The team is trained daily.	11291343	Đội ngũ được huấn luyện hàng ngày.
11291344	My team is on the way.	11291345	Đội của tôi đang trên đường đến.
11291346	A medical team is on its way to your location.	11291347	Một đội y tế đang trên đường đến địa điểm của bạn.
11291348	I go to work every morning by train.	11291350	Tôi đi làm mỗi sáng bằng tàu hỏa.
11291351	One statue is armless and the other is headless.	11291353	Một bức tượng thiếu tay còn bức tượng kia thì thiếu đầu.
11291354	There is no signal.	11291355	Không có tín hiệu nào cả.
11295190	The ring is made of silver.	11295244	Chiếc nhẫn được làm bằng bạc.
11295249	I drove slowly back home.	11295251	Tôi đã lái xe chầm chậm trở về nhà.
11295252	Japan is famous for sushi.	11295253	Nhật Bản nổi tiếng về món sushi.
11295258	Snow is not normal in summer.	11295259	Tuyết là không bình thường vào mùa hè.
11295262	I got a voicemail when I was not home.	11295265	Tôi đã nhận được một thư thoại khi tôi không có ở nhà.
11295288	Someone left me a voicemail when I wasn't at home.	11295294	Ai đó đã để lại cho tôi một thư thoại khi tôi không ở nhà.
11295296	The turtle moves slowly to the sea.	11295299	Con rùa di chuyển từ từ ra biển.
2140607	March is the third month of the year.	11295307	Tháng Ba là tháng thứ ba trong năm.
11295317	He broke his arm when he fell.	11295321	Anh ấy đã bị gãy tay khi anh ấy ngã.
11295326	The seats are comfortable.	11295328	Những ghế ngồi rất thoải mái.
11295331	The bar is open till midnight.	11295333	Quán bar mở cửa đến nửa đêm.
11295351	He wore a cap on his head.	11295354	Anh ấy đã đội một chiếc mũ lưỡi trai trên đầu.
11295362	The bottle cap keeps the water in.	11295366	Chiếc nắp chai giữ cho nước ở bên trong.
11295372	The manager limits spending to $50,000.	11295374	Người quản lý giới hạn chi tiêu ở mức 50.000 đô la.
11295376	I returned my key to the hotel's reception.	11295378	Tôi đã trả lại chìa khóa của mình tại quầy lễ tân của khách sạn.
11295383	I bought three kilograms of apples.	11295386	Tôi đã mua 3kg táo.
11296741	How heavy are you in kilos?	11296744	Bạn nặng bao nhiêu kg?
11296772	The white sandy beach is very beautiful.	11296783	Bãi biển cát trắng rất đẹp.
11296781	Today is a fine day with gentle winds.	11296785	Hôm nay là một ngày đẹp trời với những cơn gió nhẹ.
11296804	She was in deep sadness because her dog died.	11296806	Cô ấy đã rất là buồn phiền vì con chó của mình chết.
11296816	The army is trying to break the enemy's code.	11296819	Quân đội đang cố gắng phá mã của kẻ địch.
11296830	Put the dishes in the sink.	11296834	Hãy đặt bát đĩa vào bồn rửa.
9752080	Put your dirty dishes in the sink.	11296840	Hãy đặt bát đĩa bẩn của bạn vào bồn rửa.
64477	Would you put the dishes in the sink?	11296854	Bạn để bát đĩa vào bồn rửa được chứ?
11296891	A break from discussions will gives us time to gather more information.	11296899	Một cuộc nghỉ ngơi giữa các cuộc thảo luận sẽ cho chúng ta thời gian để thu thập thêm thông tin.
11296906	They will give us time to gather more information.	11296913	Họ sẽ cho chúng ta thời gian để thu thập thêm thông tin.
11296926	Chairs and sofas are different types of seat.	11296929	Ghế và ghế sofa là các loại ghế ngồi khác nhau.
11296938	The shop assistant put the money in the till.	11296947	Người trợ lý cửa hàng đã bỏ tiền vào ngăn kéo để tiền.
11296970	The farmer tilled the soil in the bottom field.	11296979	Người nông dân đã xới đất ở cánh đồng phía dưới.
11296988	I put salt and pepper into the soup.	11296993	Tôi bỏ muối và tiêu vào súp.
11297005	I sprinkle salt on the food.	11297011	Tôi rắc muối lên thức ăn.
11297017	Sprinkling salt on your food is an unhealthy habit.	11297022	Rắc muối vào thức ăn của bạn là một thói quen không lành mạnh.
11297017	Sprinkling salt on your food is an unhealthy habit.	11297025	Rắc muối lên đồ ăn của bạn là một thói quen không tốt cho sức khỏe.
11299655	The land here is rich and fertile.	11299667	Đất đai ở đây trù phú và màu mỡ.
11299668	She's from a far-off land.	11299669	Cô ấy đến từ một vùng đất xa xôi.
11299670	The aeroplane has landed safely.	11299672	Máy bay đã hạ cánh an toàn.
11299674	The reception on this portable TV is terrible.	11299675	Khả năng thu tín hiệu trên chiếc tivi di động này thật tệ.
11299676	The ship sank after hitting an iceberg.	11299677	Con tàu đã bị chìm sau khi va phải một tảng băng trôi.
11299680	When the ship sank, he abandoned it and left 1,500 people to die.	11299681	Khi tàu chìm, ông ta đã rời nó và bỏ mặc 1.500 người chết.
11299682	The ship sank in a storm somewhere along the East Coast.	11299683	Con tàu đã chìm trong một cơn bão ở đâu đó dọc Bờ Đông.
11299684	It will bounce off the ship. I need someone to take it.	11299685	Nó sẽ văng ra khỏi tàu. Tôi cần ai đó lấy nó.
11299686	It's your job to turn the ship around.	11299687	Việc của bạn là quay con tàu lại.
11299688	Your task is to turn the ship around.	11299689	Nhiệm vụ của bạn là xoay con tàu lại.
2245453	Everyone stayed calm.	11299690	Tất cả mọi người bình tĩnh.
11299691	Everyone stay calm!	11299692	Tất cả bình tĩnh!
11299693	He's the captain of the ship.	11299694	Ông ấy là thuyền trưởng của con tàu.
11299695	The captain wants you back on the ship.	11299697	Thuyền trưởng muốn bạn trở về tàu.
1963221	We were told to stay on the ship.	11299698	Chúng tôi đã được báo ở yên trên tàu.
1963067	Instead of going ashore, we stayed on the ship.	11299703	Thay vì lên bờ, chúng tôi đã ở lại trên tàu.
11299705	The virus will kill everybody on the ship.	11299707	Virus sẽ giết chết mọi người trên con tàu.
11299709	We'll never get the ship in there.	11299710	Chúng ta sẽ không đời nào đưa con tàu vào đó được.
11299712	Global warming is a big problem.	11299713	Sự nóng lên toàn cầu là một vấn đề lớn.
